item_id,group_id,writer_id,validation_fold
4122,component-553cff5d20330744,95f093407607f62938734c5ffbc47d5b,2
41221,component-2cc3d1749c6f11d8,1b68161f1d49dd516b0a97e6340032d7,1
41222,component-936da06ffdb413e7,4b670627d8f39416a67ce919cae8fc58,2
41223,component-5770a0345926a164,26fcb55cf9a169131b1c3473ef050517,0
41224,component-81944732bb6a2b43,19d3b6eb05db3263eec06842f443cebf,0
41227,component-8671cb3e7572e5e6,146a12b739415dc6cf24a91311423a3c,1
41229,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
4123,component-51ee8c1c425955ad,d5206cf5032fafa24bb493c7c9898b99,0
41230,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
41231,component-0a2f822ee6b7c10d,84c6189de6e4b28e1f328b1950ab8e88,1
41232,component-baa5d65deecd4763,d5297113b5514cbd5c4039c94055fe25,2
41233,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
41238,component-a026ef70cfdd8bba,cf1c86514ac52e02db90b4720dc16aa3,2
41240,component-eee4e521c756e10b,f7380cf5408c3330febecedbb32ed2a9,1
41241,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41242,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
41244,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41246,component-17a639c2cd80a72b,8e0aeb1fe708813f46cbb9321895fbb1,2
41247,component-593cebb498296554,88a509be14e3487ec96fa4fd64001cb1,1
41249,component-2a827d6d14f32887,94704f477e76c472e5a90fe547fd1d25,1
41252,component-1bd8e4aa260a1ea6,19a510b4bdb4dc2bacdb903629b8d1b2,2
41257,component-34ad4c11a252cc6c,8a788527c3b7bc2f55a1cc75308bcff2,1
41258,component-b560cc23e265ac39,996647b621773936eae8185ba98218eb,1
41263,component-ad92a04d176ecb5e,e3e1f3bcd5bccfd6f2af74e59008fa05,1
41269,component-eeae814f8c89288b,8c2d944d5232549cd5fe1a3886357421,1
41272,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
41276,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41282,component-76e67a121213e1ac,1ae70ca62bcbcc0ef3d4eb3fc89fd0f0,1
41283,component-369a07ace01d35fd,3469e4a61ae08bda93d3fb4a82635fde,2
41284,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41285,component-b396a748cf4c4599,9f68596d028811239240237ec4877545,2
41286,component-e93101b282ebacf4,ed3a797dc5ca4ffae93cc63a79b07654,2
41288,component-77a8eda208b6d787,64f22f46ad6bb37c00e71b74bb0e2b0c,0
41289,component-29d50a8cf13a8471,c827680370928a8e4be6db32a810625a,0
4129,component-1a844e9ec2cf30d3,38b63d598afab138fa330ce128922e22,1
41291,component-0bb6309f4b0c4897,f7a7ff103eb75f0ef7b4d053a2115aef,2
41292,component-f6b46c11a9fcda95,5f02a65b9f324b861ecc9a4f32dea92a,1
41294,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
41295,component-29396a6a231a445b,7482fd676a506a4b6bb13d8893411d09,0
41298,component-4a69427a8ce4180a,3ba3408d6bf9164d95311cfb97d25295,2
413,component-1c49f22f6de9bd15,55184300b0500271e7456f26d56e2898,1
4130,component-eeae814f8c89288b,8c2d944d5232549cd5fe1a3886357421,1
41300,component-dbd227389d130cb8,31ae1c8273ef289096924c925774568e,0
41301,component-b652c4aec4e1d940,77803cb1f177437419fb3ab522a818c0,0
41303,component-9a3ab25edb6e62f1,1fb3ff142f4159d15909e91a630fc9eb,1
41305,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41309,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
4131,component-a1c99a146b0f7ad7,3818801b722063595137fcb302bc3d5d,0
41310,component-b6c08e5fa3e8cd85,0ccecc007328f70ea60177bfe7273c0c,0
41317,component-b560cc23e265ac39,996647b621773936eae8185ba98218eb,1
41320,component-1a46c2409e9a7b10,1ad6cd02705c91ce7db65bea375b7bb0,0
41326,component-d8039aa33e4823da,3b0678450620230aa1bf68d4f27f6d9e,2
41328,component-3fa32559c64517f3,8a280ddc9d1f9863411825b5a484d6c0,0
41332,component-6db295243b4d2786,e1b0dbda578e08cd3ca81bad7e17cffe,0
41334,component-b396a748cf4c4599,9f68596d028811239240237ec4877545,2
41335,component-ad3895bee6c4e412,5cc393f51b4480ad62cbe5e8e15ea7b1,0
41336,component-6585f6c8f9620394,8bc61cc591257b2a1ec5e9b347021b6d,2
41338,component-0fc21a8d3272659b,da66844d9957e6f39e95d90d6e60f51e,0
4134,component-729fccdc3e9f6770,6040a082f9d1c3f5d1c7d3000f5ceda0,0
41340,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
41347,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
4135,component-30e42d5c4f2769e7,28be031ccabcd19e265a27e44884512f,2
41356,component-a658b378f97641d6,3aeee8d31c7196e816371d78a4e7411a,2
41358,component-e6a2077cb3529da1,48a51532383dbc8deec8ba063fa25ce5,2
4136,component-37a12a55b2d08d12,dd27ad062790de89b982e62d308185b7,2
41361,component-e03d10014c7247ff,c39597bb90b407c47e1e83373b16fcbe,1
41365,component-49c831988b883c9e,33dd218f1293427dd5035d4fd3c7048c,2
41366,component-87ef7a126f950815,ebba7f6fa7c92db18ea3d4bd5186adb9,2
41368,component-d1e6fceea63637db,fa7a9d4669871249dfc42fc131857b51,0
41369,component-5afa5ad0b6f23fc5,0bce03502af3218deeccb9059c550daa,0
4137,component-8d2efba45f136abd,28b5afa6cef6436220d4a303a3b3e6ef,2
41371,component-7d721a89c24c4e97,a7e29a34331968fd7c375d8f08928150,1
41374,component-369a07ace01d35fd,3469e4a61ae08bda93d3fb4a82635fde,2
41380,component-81944732bb6a2b43,19d3b6eb05db3263eec06842f443cebf,0
41381,component-9a3ab25edb6e62f1,1fb3ff142f4159d15909e91a630fc9eb,1
41382,component-77a8eda208b6d787,64f22f46ad6bb37c00e71b74bb0e2b0c,0
41383,component-f97af22485c2f18f,14e4c37cc185567cb62a3f706ddaa75d,2
41384,component-8671cb3e7572e5e6,146a12b739415dc6cf24a91311423a3c,1
41386,component-eee4e521c756e10b,f7380cf5408c3330febecedbb32ed2a9,1
4139,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41393,component-6e7d941d7d276401,b87b68a1fa8d28b8536a2f2f15bf8039,1
41404,component-17a639c2cd80a72b,8e0aeb1fe708813f46cbb9321895fbb1,2
41406,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
4141,component-57322003eb76f671,c4e31a13c41c5ebdf722f10fe7687f7a,2
41412,component-b528091175d0bc7b,fd107bb0f7e0f072d94131023b183e56,1
41416,component-b560cc23e265ac39,996647b621773936eae8185ba98218eb,1
41420,component-2a827d6d14f32887,94704f477e76c472e5a90fe547fd1d25,1
41427,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41428,component-ad92a04d176ecb5e,e3e1f3bcd5bccfd6f2af74e59008fa05,1
4143,component-99ceabae274915b9,cc6c1c3ace14f6c25304bd71597c4f40,0
41434,component-65bb99a50450dfa9,24422fabf6223f9ddc670656a3bbf596,0
41437,component-4b2bfb21f8203b68,6fb7b17119148198d651b3ed16b1e91e,1
41438,component-e64340ffc2469eac,743b53b217ebed6313f3ae13c59bf032,2
41440,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
41441,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41442,component-6e7d941d7d276401,b87b68a1fa8d28b8536a2f2f15bf8039,1
41444,component-29396a6a231a445b,7482fd676a506a4b6bb13d8893411d09,0
41446,component-b396a748cf4c4599,9f68596d028811239240237ec4877545,2
4145,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41453,component-0bb6309f4b0c4897,f7a7ff103eb75f0ef7b4d053a2115aef,2
41456,component-2cc3d1749c6f11d8,1b68161f1d49dd516b0a97e6340032d7,1
41457,component-8511a7fc825b67fb,4347b33ddc2a169a5b19244fb4e3f04e,0
41458,component-e93101b282ebacf4,ed3a797dc5ca4ffae93cc63a79b07654,2
41460,component-76e67a121213e1ac,1ae70ca62bcbcc0ef3d4eb3fc89fd0f0,1
41462,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41463,component-dbd227389d130cb8,31ae1c8273ef289096924c925774568e,0
41464,component-0b8b31fda0b3d6f1,14366586d6b6f0e68b7804df82efded5,1
41465,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41467,component-0a2f822ee6b7c10d,84c6189de6e4b28e1f328b1950ab8e88,1
41469,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
4147,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41470,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
41475,component-86996f552010b417,ace55af64374ab4b57bffd1554bff578,0
4148,component-2a3b858f52f76826,dde45ba7c0134f201da5c50e9807a74f,0
41482,component-5770a0345926a164,26fcb55cf9a169131b1c3473ef050517,0
41483,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
41485,component-a026ef70cfdd8bba,cf1c86514ac52e02db90b4720dc16aa3,2
41489,component-b652c4aec4e1d940,77803cb1f177437419fb3ab522a818c0,0
4149,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
41493,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
41496,component-36e33628a5adb344,6edabf16636897b064bde272cbe9016e,0
41497,component-34ad4c11a252cc6c,8a788527c3b7bc2f55a1cc75308bcff2,1
41504,component-e6a2077cb3529da1,48a51532383dbc8deec8ba063fa25ce5,2
41508,component-387953c6118159e8,9d19ff2043925d1e3b2717a9960bf174,1
41509,component-787ce902fc9cedf5,532935130e21353379da1c8139f23643,2
41510,component-30e42d5c4f2769e7,28be031ccabcd19e265a27e44884512f,2
41512,component-85221aee9b04b79c,07f5de5b9146f1dfaf3ac3c4f707a11e,1
41519,component-49c831988b883c9e,33dd218f1293427dd5035d4fd3c7048c,2
41522,component-848141620c3a2adf,f8d854179a76300fa6418dc311cf5a08,2
41523,component-1a46c2409e9a7b10,1ad6cd02705c91ce7db65bea375b7bb0,0
41525,component-a658b378f97641d6,3aeee8d31c7196e816371d78a4e7411a,2
4153,component-5a968d8cd10c53dc,29af5d84e5e408935d7f2f7ca8302d60,2
41530,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
41533,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41538,component-eee4e521c756e10b,f7380cf5408c3330febecedbb32ed2a9,1
4154,component-88af677d65231202,eba6303c4060d025330ce50fcc9e515f,1
41542,component-61b415e51273c26f,63b54d76acbf9ea44275657b4851da16,1
41546,component-e56dc8e900b93031,461fc2095480b5a1f942884d5e9ea5bb,1
41549,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
41551,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
41552,component-51ee8c1c425955ad,d5206cf5032fafa24bb493c7c9898b99,0
41553,component-76e67a121213e1ac,1ae70ca62bcbcc0ef3d4eb3fc89fd0f0,1
41554,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41558,component-2cc3d1749c6f11d8,1b68161f1d49dd516b0a97e6340032d7,1
4156,component-2a31dee3cd372662,c36f309fc33302666a08903efe35701d,2
41560,component-d93bf5826279e344,a1c9ee23ee4184f59c2a4cab14c985fc,0
41561,component-4a69427a8ce4180a,3ba3408d6bf9164d95311cfb97d25295,2
41562,component-d60da08e44a01eee,883a63bb5b034eb45e3bb5613762849a,0
41563,component-147c6ee079588987,f9f5d01311e23769b4cacd22e498bfe8,0
41566,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41567,component-e56c1e91741ecf02,e8ea2ed954e70f4dc5bf09c124f57ede,2
41568,component-77a8eda208b6d787,64f22f46ad6bb37c00e71b74bb0e2b0c,0
4157,component-b57d0618b4bcdc1c,4eeb0926551b19bd796816a1f67f1143,1
41577,component-9a3ab25edb6e62f1,1fb3ff142f4159d15909e91a630fc9eb,1
41580,component-dbd227389d130cb8,31ae1c8273ef289096924c925774568e,0
41584,component-0c82f207d1b1d784,07668db6e3f93c0296c944b97824de1f,2
41588,component-1e966106df794730,619a0e0f20d7f49831ace21ad367bc0a,1
41590,component-787ce902fc9cedf5,532935130e21353379da1c8139f23643,2
41595,component-c2e0112d206a41c0,3223faee81ddd88de5936b691f7c9915,1
41596,component-0bb6309f4b0c4897,f7a7ff103eb75f0ef7b4d053a2115aef,2
41598,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
416,component-67e0bdb7b6c549d4,af8d6d30f48204b98cf4537090e1fb52,1
4160,component-baa5d65deecd4763,d5297113b5514cbd5c4039c94055fe25,2
41601,component-9ddaa0891722ee6c,7660097dc5c41f0410e89576e98c2647,1
41602,component-e56dc8e900b93031,461fc2095480b5a1f942884d5e9ea5bb,1
41604,component-671802b4fbe961c8,206ae820aafac88dba4211e39de024c3,0
41608,component-ad92a04d176ecb5e,e3e1f3bcd5bccfd6f2af74e59008fa05,1
41609,component-acbb7914301b04aa,98fb08d726fa494ff532b30c09f4316e,2
41612,component-6e7d941d7d276401,b87b68a1fa8d28b8536a2f2f15bf8039,1
41613,component-ad83e7b0b21b24d2,c69a3bc4a3fabb3b56d7ed96e1478f8e,2
4162,component-7005cf7e19256f10,c49f58fb67f679d6c4a3a648081f5f6f,1
41623,component-10efdcab5ad96996,67f1c02d919522fa38133d1b0d258972,0
41625,component-ad92a04d176ecb5e,e3e1f3bcd5bccfd6f2af74e59008fa05,1
41626,component-d8039aa33e4823da,3b0678450620230aa1bf68d4f27f6d9e,2
41633,component-76e67a121213e1ac,1ae70ca62bcbcc0ef3d4eb3fc89fd0f0,1
41635,component-81944732bb6a2b43,19d3b6eb05db3263eec06842f443cebf,0
41636,component-a026ef70cfdd8bba,cf1c86514ac52e02db90b4720dc16aa3,2
41640,component-17a639c2cd80a72b,8e0aeb1fe708813f46cbb9321895fbb1,2
41644,component-e8e0fa4e0bd7dce9,fc72ac53f622f7d8d5f3047444b0d3e9,0
41645,component-45703ad629daebc4,80fe49796db51055a4632bd9fb511f98,2
41647,component-1a46c2409e9a7b10,1ad6cd02705c91ce7db65bea375b7bb0,0
41649,component-7062b063ac51eacf,e492d51e0be59101442c46e87650de68,0
41650,component-933820c0cbefb732,661981c06ac7a109734f606f13511282,0
41652,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
41653,component-dbd227389d130cb8,31ae1c8273ef289096924c925774568e,0
41655,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
41656,component-9a3ab25edb6e62f1,1fb3ff142f4159d15909e91a630fc9eb,1
41663,component-ee2e52cd9b46700e,b59a194da64d8f3ee0fd99387f91d120,0
41666,component-87ef7a126f950815,ebba7f6fa7c92db18ea3d4bd5186adb9,2
41669,component-17531878d1670ced,af4af94a6a5b138660090e177f073f0f,0
4167,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41670,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
41676,component-21ce2da58ca130d2,ee70eab1be1096a82622cd9afdebf741,2
41678,component-eee4e521c756e10b,f7380cf5408c3330febecedbb32ed2a9,1
41684,component-1164db0fe8e9e081,bf11e0a50ff271f60bcb5a958bce728d,2
41686,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41687,component-0a2f822ee6b7c10d,84c6189de6e4b28e1f328b1950ab8e88,1
41689,component-fe475008a31203a7,0a5a930530debc0e862dda4251b13da9,1
4169,component-5a968d8cd10c53dc,29af5d84e5e408935d7f2f7ca8302d60,2
41690,component-8d5d1b2fc751e24d,d53973899c60d47767e0ded7f9945f75,1
41692,component-51ee8c1c425955ad,d5206cf5032fafa24bb493c7c9898b99,0
41695,component-f1e301cc23f02622,439da70f91392dbb5be743be4fce150e,2
41697,component-000580eb995f2a45,60fa63d2a233e052c96d755a0da0378b,2
41700,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
41702,component-b396a748cf4c4599,9f68596d028811239240237ec4877545,2
41707,component-292859f16cb68a96,e98897d9d0d4fc6fac1d5fbb26749711,1
41709,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41712,component-62d5471123c81914,6cabea2d9e88635934fa98a0513c2133,1
41714,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41717,component-2cc3d1749c6f11d8,1b68161f1d49dd516b0a97e6340032d7,1
41718,component-71e9111df246909f,a23520ce04159cc8edb89e770a849da9,2
4172,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
41721,component-5a9004fcf603dba4,eb4eaaae3af26ea0db9796bf1601aa44,1
41726,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41727,component-46038a8d0e9dc21a,037ca42d7fa4c58225339a44e9ff1bf5,1
41728,component-c2e0112d206a41c0,3223faee81ddd88de5936b691f7c9915,1
41730,component-0fc21a8d3272659b,da66844d9957e6f39e95d90d6e60f51e,0
41732,component-5cfba37248864be7,7d8c0c52258d937a43a93ce685cc45bf,1
41733,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41735,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
41737,component-85221aee9b04b79c,07f5de5b9146f1dfaf3ac3c4f707a11e,1
41738,component-77a8eda208b6d787,64f22f46ad6bb37c00e71b74bb0e2b0c,0
41743,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41745,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
4175,component-88af677d65231202,eba6303c4060d025330ce50fcc9e515f,1
41751,component-a658b378f97641d6,3aeee8d31c7196e816371d78a4e7411a,2
41752,component-f6b46c11a9fcda95,5f02a65b9f324b861ecc9a4f32dea92a,1
41754,component-b528091175d0bc7b,fd107bb0f7e0f072d94131023b183e56,1
41755,component-ad3895bee6c4e412,5cc393f51b4480ad62cbe5e8e15ea7b1,0
41757,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
41758,component-9ddaa0891722ee6c,7660097dc5c41f0410e89576e98c2647,1
41761,component-671802b4fbe961c8,206ae820aafac88dba4211e39de024c3,0
41768,component-123530e3c1666faf,ed0af8a183acb7f8cc9b80d751c7e581,1
41770,component-b563b4a2ac423100,16679696e765cdc0be203504db443aee,2
41772,component-51ee8c1c425955ad,d5206cf5032fafa24bb493c7c9898b99,0
41773,component-65bb99a50450dfa9,24422fabf6223f9ddc670656a3bbf596,0
41775,component-d830e0739f0e3bb7,78e1b0984d553d96234c80e3262cd0dc,0
41776,component-4a69427a8ce4180a,3ba3408d6bf9164d95311cfb97d25295,2
41777,component-f3edd7dd77c49b26,acf7bcfd8901c41ebc61560068effc88,2
4178,component-fadb90c1c496f050,ca3434ef28394210100cd52f56dbc855,1
41783,component-123530e3c1666faf,ed0af8a183acb7f8cc9b80d751c7e581,1
41784,component-f5fef3202de6e80c,76ddb9a0e1e4f23bb4e9b0e3d5659a54,0
41785,component-e8e0fa4e0bd7dce9,fc72ac53f622f7d8d5f3047444b0d3e9,0
41786,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41796,component-b528091175d0bc7b,fd107bb0f7e0f072d94131023b183e56,1
41797,component-b396a748cf4c4599,9f68596d028811239240237ec4877545,2
418,component-7d721a89c24c4e97,a7e29a34331968fd7c375d8f08928150,1
41800,component-ff37ce395278a1df,c86412e2b2d69e0f0ce091949bdd7b0a,1
41804,component-b560cc23e265ac39,996647b621773936eae8185ba98218eb,1
41805,component-57c13a1eed05c4e1,1f52d5ecf9e4833c175c7e798cd0f70c,0
41806,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41807,component-508940c69169b06f,14fb2754892ec2a13e850cdfdb76039c,1
41809,component-34ad4c11a252cc6c,8a788527c3b7bc2f55a1cc75308bcff2,1
41810,component-17a639c2cd80a72b,8e0aeb1fe708813f46cbb9321895fbb1,2
41812,component-99ceabae274915b9,cc6c1c3ace14f6c25304bd71597c4f40,0
41813,component-8b4370582d352c9a,4e0675dce7f333f3c938eecd8b6e7305,0
41816,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41817,component-edc3313952243228,3751e0914a532e0da1922f0688d882af,0
41818,component-6173c4c7f31ef718,bdcfc520048489f68332d114bc6d0e3d,0
4182,component-c468e2f4525fe644,aaa4210ea2d03a51e9694e4ebcb8870b,2
41821,component-ad3895bee6c4e412,5cc393f51b4480ad62cbe5e8e15ea7b1,0
41822,component-21ce2da58ca130d2,ee70eab1be1096a82622cd9afdebf741,2
41824,component-81944732bb6a2b43,19d3b6eb05db3263eec06842f443cebf,0
41828,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
41829,component-f3f6dd5dcf5fd55d,bda649179464ea65221af277ba25f773,0
41831,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
41832,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41834,component-133a4e66a11d8d8d,388530ce0a122fbed145773701f3fa74,1
41837,component-85221aee9b04b79c,07f5de5b9146f1dfaf3ac3c4f707a11e,1
41839,component-77a8eda208b6d787,64f22f46ad6bb37c00e71b74bb0e2b0c,0
4184,component-b5cff5a765a1bd5f,7208d1c4291aba55b130705eea05bb80,2
41841,component-17a639c2cd80a72b,8e0aeb1fe708813f46cbb9321895fbb1,2
41843,component-eee4e521c756e10b,f7380cf5408c3330febecedbb32ed2a9,1
41845,component-5a6bc085c6d156f3,69b274a6a80ef9e0ab23c244d1c2c22f,1
4185,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41850,component-671802b4fbe961c8,206ae820aafac88dba4211e39de024c3,0
41851,component-508940c69169b06f,14fb2754892ec2a13e850cdfdb76039c,1
41852,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
41853,component-27af77fa76b7a3a5,3b90c7493d3c82d0403dc08152c7d880,1
41854,component-e466becfb59bfb42,335b5bc1f29201c26581928470873f71,1
41858,component-a52514bcd3af788a,8a3387f6f3a597c304f2da796921833d,1
41859,component-69bca3d0db131f42,194092901ae126620a3dd26706ab2e7f,1
41860,component-553cff5d20330744,95f093407607f62938734c5ffbc47d5b,2
41864,component-07d42e93558e8c85,478f25e184221ff23426594154c27fc8,1
41865,component-7d721a89c24c4e97,a7e29a34331968fd7c375d8f08928150,1
41867,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
41868,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
4187,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41874,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
41875,component-7005cf7e19256f10,c49f58fb67f679d6c4a3a648081f5f6f,1
41877,component-729fccdc3e9f6770,6040a082f9d1c3f5d1c7d3000f5ceda0,0
41878,component-d9712e4c107f759f,63911ee65b038c5b9d998673619ff799,2
41880,component-e64340ffc2469eac,743b53b217ebed6313f3ae13c59bf032,2
41881,component-59d14b9bae7b16e9,0f842b2154a43b7aab0d43f5ae89cb2f,0
41884,component-30e42d5c4f2769e7,28be031ccabcd19e265a27e44884512f,2
41885,component-76e67a121213e1ac,1ae70ca62bcbcc0ef3d4eb3fc89fd0f0,1
41891,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
41893,component-f6b46c11a9fcda95,5f02a65b9f324b861ecc9a4f32dea92a,1
41894,component-03568d0f84e73357,8ca04c9558c57635a4ee1e628b384e4e,0
41896,component-b5cff5a765a1bd5f,7208d1c4291aba55b130705eea05bb80,2
41899,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
419,component-f1e301cc23f02622,439da70f91392dbb5be743be4fce150e,2
4190,component-3f5f0df2ce10414c,0c6c289ed8b1fe62941f791617f26ee3,1
41900,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41903,component-292859f16cb68a96,e98897d9d0d4fc6fac1d5fbb26749711,1
41906,component-e93101b282ebacf4,ed3a797dc5ca4ffae93cc63a79b07654,2
41908,component-dbd227389d130cb8,31ae1c8273ef289096924c925774568e,0
41909,component-e56c1e91741ecf02,e8ea2ed954e70f4dc5bf09c124f57ede,2
41911,component-d6f7a35b65f0935e,d72044a3d9c527f250a500a42a43d7f7,0
41917,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
41919,component-71e9111df246909f,a23520ce04159cc8edb89e770a849da9,2
41920,component-6e7d941d7d276401,b87b68a1fa8d28b8536a2f2f15bf8039,1
41927,component-292859f16cb68a96,e98897d9d0d4fc6fac1d5fbb26749711,1
41928,component-0300cf94afba8f4c,af32fd6b09ee9c483ca592f7b205430d,2
41930,component-369a07ace01d35fd,3469e4a61ae08bda93d3fb4a82635fde,2
41932,component-440f3ac675bed17a,359e2da8f7a48d5152723cc9eaa1bf55,1
4198,component-958a192391e152ff,70c56f62341d9cb08109f562381a35d3,0
420,component-8421c658f714183d,0890832440755d905efb15aaf3b4d072,2
4200,component-f6b46c11a9fcda95,5f02a65b9f324b861ecc9a4f32dea92a,1
4202,component-64417d6aaaab2f4b,32b2d89d9cd9c8036e6f530ed07523a2,0
4203,component-52c920b3646c43a0,d938c9c41ca3be5e56e29bdfbc9dc29f,1
4207,component-c0ea8310bcf96a71,1c6a8eb893404edeb58981b5f8b084bb,2
4209,component-625a9c770505e881,13041dd189789ecd0a0aa1e252633558,0
4211,component-e64340ffc2469eac,743b53b217ebed6313f3ae13c59bf032,2
4218,component-89c1baf80810ed35,daff0f022df58c856d97bbf0dedd3e04,1
4219,component-6a0a323dee59cd41,93f90fa1e7890f22e7b32843d7b0afba,1
422,component-5658b88806a236b6,8c0d94058c19bef1f06871528866c042,1
4220,component-9b47fbc59a6def07,eb239fbf5143766bc05813edcc4b9954,2
4221,component-442166b38b3918e9,4c3d89b963095abf887d67075c4e31ee,2
4222,component-f727de7fcceb92d7,15ee2cd0dbf7b0f8a4214b1f8283878e,2
4223,component-baa5d65deecd4763,d5297113b5514cbd5c4039c94055fe25,2
4225,component-a52514bcd3af788a,8a3387f6f3a597c304f2da796921833d,1
4226,component-51ee8c1c425955ad,d5206cf5032fafa24bb493c7c9898b99,0
4228,component-57322003eb76f671,c4e31a13c41c5ebdf722f10fe7687f7a,2
4229,component-2612775eacdbf729,54aa1da7754327b37e3bb2b27592a54c,0
423,component-e466becfb59bfb42,335b5bc1f29201c26581928470873f71,1
4230,component-7d721a89c24c4e97,a7e29a34331968fd7c375d8f08928150,1
4231,component-65bb99a50450dfa9,24422fabf6223f9ddc670656a3bbf596,0
4233,component-1a844e9ec2cf30d3,38b63d598afab138fa330ce128922e22,1
4239,component-f8157ec3112accf2,9cfc1d0a0872e510b54595a27cbce94c,1
