item_id,group_id,writer_id,test_fold
3386,component-b17a49d67fe2a656,68771e3f8138ddd352f0ab32cffce1d8,1
3387,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3388,component-cf8f6054963fb200,97a9b9096695cd89f6444982de2c0fbf,4
3389,component-513b257cbaa94031,d7aacc4c77407217837b6a409d3fe3e8,1
339,component-fc95ce176603e9e1,b21a8664ffec0aa2548ee5cf50934c4e,2
3391,component-c6c67845a19892eb,5f77695c4fe30b9924f6b66b14814647,2
3392,component-0ba14ec4102e5723,3e27f35ed134674f0a72fe8fa4af3aa4,4
3393,component-3c6c0d5684ff1501,c2bdfbcff7b28b7dde3d44cc4e7dccca,0
3394,component-ba26db63b9d0905d,3e52cecfb9079ca67b8369f67164b402,4
3395,component-fcfa49c32bd1c3f5,7ca2ed45d2f59093e250f0e1b00ea394,1
3396,component-e300509dda44eacd,b666259a9ecad9c35666f1c20d6ff016,0
3397,component-81382f2e2c1f0a85,80d0da88b815fa371376a13c56be158b,4
3398,component-37f1bc7aa4901ec2,70156a26f765ebf26e0089b01b76089c,1
3399,component-5b3809d0168b73c2,464789c8934478e0442aff6211fcb0f9,0
340,component-99bf9ebc1917f991,18d8b25877207b22581f5fbf7fe34219,0
3400,component-4850a9a4395d3ed9,4e7e619945ee099f56d6eab8a11437fd,4
3401,component-7bcd8fdbecf9d8f9,a70384f0a87af21a5fdbd773ef208372,1
3403,component-8766da4f8ea5594d,1064021823bedabeae9c7a48b1c35f87,3
3404,component-ecb2c5cd363bd77c,7235dec8655da557fef3de3ce9f14446,1
3405,component-27268401b2a0be9c,9dbdddaedf5579a186ca16415244fe0a,4
3406,component-1eedd3e422fa5903,c694cf29c59e3ac15ba65b5ad092a36e,1
3407,component-ab58ad627e6b1b11,58b5e98144915d14aa89058e9475441b,0
3408,component-1bcc359a1996d01c,2a29fb3de5f49909667cf9939e9e25e0,3
3409,component-08951d3e71ad7054,4a6b147330d3ca721a7f4d8459fb38b5,2
341,component-524b2d27a1e7fbc3,2056cedc4cc2834646a37a135c58ebba,3
3410,component-956fb62ae9cc5ac2,3b7039dccf33b1983445a3c3b9ec067c,4
3411,component-9c7be863c0a75745,46a457c81a14eed92f838060f12b5aef,0
3412,component-f23d089e7f2e05f6,a4ff83cb7055e93d4ad0716049d2384a,0
3413,component-440e2fda2f39849e,b5b7e36d9d8228c4614869fa6095be60,4
3414,component-801f8522550bb910,038a95cda68a9de574ae6924e69bf88c,1
3415,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3416,component-cf8f6054963fb200,97a9b9096695cd89f6444982de2c0fbf,4
3417,component-d298c4da8264a57b,9bdd10bc8bd3184d21ffcf0ec1703b37,4
3418,component-513b257cbaa94031,d7aacc4c77407217837b6a409d3fe3e8,1
3419,component-e300509dda44eacd,b666259a9ecad9c35666f1c20d6ff016,0
342,component-f2234f4ceb530ea5,3bf078ac893453d3294dda602fcc4b4d,2
3420,component-a6c43d17f811327a,42e509f02fcefa299b037538d75e2df7,4
3421,component-7f4d5aaa9cbaf434,1f34dc9886091167ffc17d0482b49675,2
3422,component-c07ee4bd30825357,3c5fc7340c6f3d5ea1703a2741cb877f,4
3423,component-e193d48045c058e7,14d3088c97e8f11acf5af177d840992b,1
3424,component-8766da4f8ea5594d,1064021823bedabeae9c7a48b1c35f87,3
3425,component-cdc4cff450d2c46f,1e2f80e12cdd206f52aa283fc82a4d0e,3
3426,component-4c5f863a279220d8,c078dad552281489dddf4177f9a4d42e,0
3427,component-724d2f1a49d590b2,efa02650d90d390afb01485a2071b6ae,0
3429,component-37f1bc7aa4901ec2,70156a26f765ebf26e0089b01b76089c,1
343,component-3c15285c04fff400,ce2dfc07e1671ff3fda0ec0144fb3f3d,4
3430,component-6c31832091556f7a,6d018a179dbdc45c3fe961bcb87418ce,2
3431,component-06071662e6313f87,cac3c222de539870723d01b1994957da,2
3432,component-a898a8776c1b93c5,2887b3bc49dfdf002e4db3d12982be31,3
3433,component-2adcda788844f02e,61f723ff5880a8ba1e3060d286f37be6,0
3434,component-5f395d07369071a5,a04d93fc8ebfbcf260c9b4af48d29562,2
3435,component-d0e2d1dfd1c120a1,fedbcae7c8505f38ff4a0a44a74a650f,4
3436,component-7f21554aaec5ace0,0801f04c0539a325f08eeafa3cff42eb,4
3437,component-27268401b2a0be9c,9dbdddaedf5579a186ca16415244fe0a,4
3438,component-c3f577c63a6c6bca,d0748555a6ddd63ce7e3cb9c43821db2,1
3439,component-9b99fe8d3230fe1b,1925b8906423e86da9284cba55d0de98,0
344,component-02e6295d8f522840,e86bb57de70bc3c481ee29b989ed2e94,4
3440,component-bd196af375182bfa,21e5c3c6029cf205ceb6f19af9d507be,0
3441,component-6b724a6630ccac9a,eede933ef72ad0dcf12ed1ad1f3be394,1
3442,component-82bd3b63e2f8767c,285bb66b15c6accb61564b375dec9616,4
3443,component-3504a42dccf2276b,979390a9aec1ff760cf604e95d447e10,1
3444,component-2a0400a50c04a5c6,046ea42e655629a3eb835f8e4da6bc6b,0
3446,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3448,component-8d7df010318e9073,6770b7b28fb532a9c3927793876e8013,0
3449,component-c8458f99a1b3e6e1,4d40af8f54708f087b458f72b12ecf11,0
345,component-da70dfa4d9f95ac9,268c2cfb876c70bbc3ed6f4be53944a0,0
3450,component-513b257cbaa94031,d7aacc4c77407217837b6a409d3fe3e8,1
3451,component-bb551a7a1524e2ef,83eeea7979a11469533b005eabf2f0d6,3
3452,component-1d0f14753ea4b35e,ac451462169e4c6b916c411803d2fd3a,0
3453,component-8a10191e65ccf722,8b3cdb54ab3655282b4d0954e2b48a95,1
3454,component-7f4d5aaa9cbaf434,1f34dc9886091167ffc17d0482b49675,2
3455,component-50472ffa0d0b4e94,a7b5b580735e39aaf5e26da6d57dcf0c,4
3457,component-b101598560b38fc5,d2f78a107bf683b7d971bbfe2bb410f5,2
3458,component-ee43ec7cc83b9a0f,b7677af13504fafdfc8ff5eceedee011,4
3459,component-4850a9a4395d3ed9,4e7e619945ee099f56d6eab8a11437fd,4
346,component-057c9ddd23740db0,44f2e5ed07d458560fe14bf392aaa678,3
3460,component-37f1bc7aa4901ec2,70156a26f765ebf26e0089b01b76089c,1
3462,component-04ad2618a7fe10a3,e0fbdb818424b810b14f6347bd434087,3
3463,component-1270d3a5752a3def,7b2933330a967478611fd03043a726cf,3
3464,component-4a38ef00ee22542e,ac734b5bfcbc1932bc120055ac5eaefe,4
3465,component-d9b22972eaaeb701,37808809f5a362e532268e1eb8ba65ff,0
3466,component-9f18237f983e6595,de9011087cbe34112d9b3b614637caf0,2
3467,component-8db4f214b0974db7,7ced2323f1a5d003442e57af94f3c91f,4
3468,component-46b91dcd3c71d7b3,d22fcb54bffd03bedee5db4c13b1ef46,3
3469,component-a80f889d78e1d661,45aa0a5990ec5816238a4e737c619c83,2
347,component-6d96df5bf021ee29,51c39d7ac8d8b75145b10349d2df7d3e,1
3470,component-81e1be313ea16e52,5572c57e904297d061a85c75836d245c,3
3471,component-155eb65154b0e0eb,8e8575cc2727c896d12d98b54b5e91af,2
3472,component-2542a5a582383e06,62b7d439f290de1db0295d6a70262065,3
3473,component-7f21554aaec5ace0,0801f04c0539a325f08eeafa3cff42eb,4
3474,component-5d8a509aff5247a5,40ef96a5c8dc99f6085d227673b1d39c,1
3475,component-cf8f6054963fb200,97a9b9096695cd89f6444982de2c0fbf,4
3476,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3477,component-1c3657ef82d21c9d,e359348a342d04b3eb4cbf89abb9da69,1
3479,component-8d7df010318e9073,6770b7b28fb532a9c3927793876e8013,0
348,component-67c11e0cf948d6d3,44df00c24df3b61eeb74c17c21608b11,1
3480,component-bcdc439c8fca5978,1b4be0d0b6fc2b97d98c171642563ce8,1
3481,component-2240b7ec4c9c09fd,c355d01d74c969a7fea5427a2f604d0b,3
3482,component-c6c67845a19892eb,5f77695c4fe30b9924f6b66b14814647,2
3483,component-1e5b0ff5ade87540,84e2f6a26a59966ad3f60bab3f3aeb11,1
3484,component-37f1bc7aa4901ec2,70156a26f765ebf26e0089b01b76089c,1
3485,component-7257ac9862227f44,df97643bb1284e017dbc9a90d1cf8a87,3
3487,component-4a38ef00ee22542e,ac734b5bfcbc1932bc120055ac5eaefe,4
3488,component-2aec3694418f35d8,d857afb9c62b4dd0e9e034c5df8aefe0,3
3489,component-46b91dcd3c71d7b3,d22fcb54bffd03bedee5db4c13b1ef46,3
349,component-ae9ff8bde3d6a681,bb46ac8766b986c34e28e966c52152be,2
3490,component-4850a9a4395d3ed9,4e7e619945ee099f56d6eab8a11437fd,4
3491,component-42748090b27a0f9d,255e9414afca4d8219d1079a138a19d7,1
3492,component-9652ec3b28f1be86,2f459a8cbd3965567d35533dd81cf790,1
3493,component-24a05f4d1305d667,6d9356466d4ccc111606048aa95c901d,3
3494,component-27268401b2a0be9c,9dbdddaedf5579a186ca16415244fe0a,4
3495,component-7f4d5aaa9cbaf434,1f34dc9886091167ffc17d0482b49675,2
3497,component-cbcf6b4a0dccea28,21e4892af78b1a916f14c855a6473d58,1
3498,component-2cde073b39dd6bb1,4842edea737bffbd8e1fae0b82c19cd0,2
3499,component-1eedd3e422fa5903,c694cf29c59e3ac15ba65b5ad092a36e,1
35,component-240c85c27a34b464,8fd484d6e38a947525158418c3a3271d,0
350,component-2a1a0e9629c0f70b,7db9b98cefdbc843f04c6af91555c8ed,4
3500,component-889e2fc00981675e,e0f90062d0c5648ee949f5138aff7164,3
3501,component-b17a49d67fe2a656,68771e3f8138ddd352f0ab32cffce1d8,1
3502,component-a1aef9f42364b8de,05282735dfa0171dda4d23fc253127c1,4
3503,component-f2a0f718b02f355a,404008a5fc8b4fc30d06da37ae3f18fc,2
3504,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3505,component-a72f1b8fe15563da,a3c630d16b28401b856adbbf01228490,4
3506,component-513b257cbaa94031,d7aacc4c77407217837b6a409d3fe3e8,1
3507,component-81bad507c087bbdd,35efa2d55964f77f9d40b5e6f173b859,2
3508,component-22c7f088de0b7be3,0d300441f4bccbf79601c44298c8534d,0
3509,component-c8458f99a1b3e6e1,4d40af8f54708f087b458f72b12ecf11,0
351,component-38a3c600a4510679,a1e66be221dec082bc65977d1c561925,3
3510,component-36b2380ff6c0d550,1d1fe85f33ce84be14716ba3ca1d4341,3
3511,component-37f1bc7aa4901ec2,70156a26f765ebf26e0089b01b76089c,1
3512,component-2240b7ec4c9c09fd,c355d01d74c969a7fea5427a2f604d0b,3
3514,component-1097281a89a0e2e9,a040182b12f96c7d659c47c74c6029b6,1
3515,component-74fa19708cd07c44,e1b2c1b21ad212cdb9ae245a10afdb13,1
3518,component-491439dded71d7cd,0b1cd984d5019e2e4668dd86cc08882e,1
3519,component-1d0f14753ea4b35e,ac451462169e4c6b916c411803d2fd3a,0
352,component-9a72c24f2fd76561,70cf4755ba6aba2812416d5f42ecc585,2
3520,component-a6c43d17f811327a,42e509f02fcefa299b037538d75e2df7,4
3521,component-02d9d2ece22f00f9,2d384f65ce2bffbe4e1d34791d2a901b,0
3522,component-3b37ef6a1be31e06,8dec4402cddf6256cf897e50b2ab54e6,2
3523,component-c727a7209d8995c3,2e44d900cc00a651d9192e2fa952322a,1
3524,component-b0e86544f2b7ecca,ba62d385fbe626ffd3005db07e8b4e94,1
3525,component-236454d73f301818,0637222f7162615aa65daa358e9a53f7,1
3527,component-50472ffa0d0b4e94,a7b5b580735e39aaf5e26da6d57dcf0c,4
3528,component-7f4d5aaa9cbaf434,1f34dc9886091167ffc17d0482b49675,2
3529,component-81382f2e2c1f0a85,80d0da88b815fa371376a13c56be158b,4
353,component-7f4d5aaa9cbaf434,1f34dc9886091167ffc17d0482b49675,2
3530,component-6eee1c1f521ec97b,09af3e4ee6279fe7e8e3b9b4abd1d8b5,0
3531,component-f15ece87307c78b1,d81cc6ecef9b5310bcb5dcd2e149721c,2
3532,component-2542a5a582383e06,62b7d439f290de1db0295d6a70262065,3
3533,component-e1fe15b6ce5ddcc2,71af8bb46ef69de23c41da6247f1044d,0
3535,component-deb2676eeef1cf8f,cc52bef1e831a127823c6ae89f0d6a59,3
3536,component-5a3aa131c5364027,10bbba2a38164cfd6f71a5cd7a4cddb4,1
3537,component-471f6696aa8dc9a8,4cd83c61495521cce50246c680de7775,0
3538,component-112b89e61925b93e,3d587ca262d7f159d20cf9d0fac7ed3e,0
3539,component-9ec3b594ffe9da8e,ef857b9dd36cede3920b83d3395ce65b,2
354,component-b36707d23f18461d,2c4c0412800a34a81e2a322ed7cbadd3,3
3540,component-b32d8f5bfd086a5c,a36d0c9b13fd522fbfcd8ce8587fd144,1
3541,component-9699eafa4631f54d,1a7a889d7acdeaa79db9f740c3c18028,2
3542,component-5edd8f8493edeb02,301022441efbf7f564c660620bb45eea,2
3543,component-baf5a131b4753f2b,244e32c4effd21c4bbce38b4a59177bd,0
3544,component-65bba5fb79d7da91,733f980987a4b38b7d2d606d135997f7,3
3545,component-7a1aa32766edc287,d8bee2acb2c21ccac0330b0bef7b721b,3
3546,component-e8743787bbef7d5f,0889f2b63f67fd03b79160416399f7f1,0
3548,component-349105a6e55846bb,bc32782fc94a6596584dc11181b14e1d,3
3549,component-52d38d8228b6aab3,c9f45c82d83fa4e4e025121b32a9a7dd,4
355,component-22c7f088de0b7be3,0d300441f4bccbf79601c44298c8534d,0
3550,component-af545f4ae604100b,c5c69ee6cc40cca1953b1530958df7ff,0
3552,component-cdc4cff450d2c46f,1e2f80e12cdd206f52aa283fc82a4d0e,3
3553,component-a7f0eabbd0d45b5a,8bdc2d55bec27ffd4d557987a1140d44,3
3554,component-166878a738f31004,64825b112fdf62868b262d6a118d9ff3,3
3555,component-58ff81fdb177eec8,9dbb324c467b1e56fb91bf929c71633f,3
3556,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3557,component-fb5fe33d6f8d24cb,e16fa97e33ba606da9723572e36e072a,0
3559,component-baff23a90e039f74,ed7a317055cd989955ef84228664cb44,2
356,component-03a3d955b8799a90,c4b4dad2bb10b1b38223fb6251adeca9,2
3565,component-77f2409b042ce010,cfa706b6c27df5df2b9a4238d8ae1ddc,4
3566,component-7d2371aaf1df1dcb,0012367373b7853995d0e709a8c6d8b3,1
3567,component-181a1063a7b7597a,f3183a181b4339eb0fc6bb0ccf01faf9,1
3569,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3570,component-7b6d57a3fcb869bb,690ccf58cd7b6fc878debc2136866d3e,4
3571,component-2f619d680b998bca,7b838d4b13eb055f4a8081dc42824f46,2
3572,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3573,component-dc94f49e0cb0532c,8f7e7167f32371004cbf5e3e92bbcb89,3
3575,component-ab6230d33548acf9,6d63c155ea9fb47807fbe70db367d531,1
3576,component-6cc8a5742b57e886,6adaa43dc3c97c4b9b19b6d7b7788633,3
3577,component-baff23a90e039f74,ed7a317055cd989955ef84228664cb44,2
3578,component-81382f2e2c1f0a85,80d0da88b815fa371376a13c56be158b,4
3579,component-cc49091e6a3fa59a,0250cd8de92836b9a3d006a53130c935,4
358,component-43013b656f6d3d86,26b48660443a492f76a7f1842d447822,2
3580,component-fb5fe33d6f8d24cb,e16fa97e33ba606da9723572e36e072a,0
3581,component-5805921783d4f48c,a3a960c0de9adfbf0d7f6604156fb475,2
3582,component-61761f9420088c4a,a7722b7f8213371b3249419c3a245362,0
3583,component-b17a49d67fe2a656,68771e3f8138ddd352f0ab32cffce1d8,1
3584,component-9955f4a562efd60e,c6b484c6efc767630cb7768d8ede925e,1
3585,component-ddf7607c2a706bd1,9e9fc44150f6cf00e94124c94ebe5151,4
3586,component-8a915123f912f456,a96772645bbe9f00bfd8ee7e5b314f1f,2
3587,component-04ad14d9946a767e,5914280eef69e7aca0430b8463512ecd,1
3588,component-39e04ba0aac65125,e711b9d81794465540c96dd623aaf396,4
3589,component-eed67fb12c02e975,c36cef7dce54a6343a80775f6744f9dc,0
3590,component-a6ca0feab05195ca,df1e4b12aac58b9e805ac2e0d1e2e64f,0
3591,component-36d6ee436477a492,61e938e732787ffc421ec63cc232865e,2
3592,component-31398568423ea8e2,301c4dc0758718cf8758792414529ab5,0
3593,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3595,component-dc94f49e0cb0532c,8f7e7167f32371004cbf5e3e92bbcb89,3
3596,component-b5518d4f3fea8800,fd94fff7f02944901e97b949416bf749,0
3597,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3598,component-61761f9420088c4a,a7722b7f8213371b3249419c3a245362,0
360,component-838f461c2fa673ce,782276bdbea8dc0f11e862ca0a15a50d,3
3601,component-349105a6e55846bb,bc32782fc94a6596584dc11181b14e1d,3
3602,component-5021b003164daeb6,130ab86aeff8b0e5d9c76d9e4a95ac35,3
3603,component-94de49d59371e3a9,850198ef052440d2c56bfc1d87b47bcf,1
3604,component-1eedd3e422fa5903,c694cf29c59e3ac15ba65b5ad092a36e,1
3605,component-d3c03b39626cf31b,d679319d92bf8321625f3955cc56543d,0
3606,component-cee94ac31aa2c2f2,953a14f5d241b12dc3c0721c05d87026,1
3607,component-d2058f621cd60aad,830b41bac56d8a3be35a985bb8111278,0
3608,component-f46b6280b22cfdd4,b016510441420e64fd873d6a79cbe44e,0
361,component-513b257cbaa94031,d7aacc4c77407217837b6a409d3fe3e8,1
3610,component-ac74ca8a7cddeb3c,aed2ccc9b91db97e338d626741f40ba5,1
3611,component-8a8f2ac537c779a6,5a2d760f53d03effa261871a992d8882,2
3612,component-704c308726bba772,cfa5edd903d4c6510b79df504dd78a0b,2
3613,component-519ef307cf7b7e30,be38022e94f72c7fbf979c2147df2f69,4
3614,component-bb723943d53cb298,076fd1fc63109a4576903cc4f7719b6c,4
3615,component-120e52d7b556d767,4b38da19ce624989435efbd3775b600f,0
3616,component-10acb87b3040f4e1,291af86fe6a45d8f23d66c7876a1bd64,1
3617,component-2e27bb07e506e982,dbbf7cd90f8dfcb55a854f3c591290d3,4
3618,component-a9081dde63734aac,0cf31c4ef33e3f322fa807936ef22031,1
3619,component-1f62acc0b8d0e8e3,c77d357b388385fd0150481f1703ace8,2
362,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3620,component-c9666ca719574009,beadad75c8c905128d177b93586ca6d3,1
3622,component-4989b0404949f854,f512296b3fe0a8ffb9afaec3e8151e2b,2
3623,component-32aee8b48c223877,907addf9c2b5762a6d67f758a8151122,1
3624,component-d4458781cf4f969f,cefdc05f3ab4f50ff6e38c20ac6ce0d1,0
3625,component-b32d8f5bfd086a5c,a36d0c9b13fd522fbfcd8ce8587fd144,1
3626,component-5a3aa131c5364027,10bbba2a38164cfd6f71a5cd7a4cddb4,1
3627,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3628,component-9ec3b594ffe9da8e,ef857b9dd36cede3920b83d3395ce65b,2
3629,component-ae9ff8bde3d6a681,bb46ac8766b986c34e28e966c52152be,2
363,component-2542a5a582383e06,62b7d439f290de1db0295d6a70262065,3
3630,component-7a1aa32766edc287,d8bee2acb2c21ccac0330b0bef7b721b,3
3631,component-36af6a8145fe16fe,270f3d4ebec20fcc04550a4f3e47e82c,0
3632,component-471f6696aa8dc9a8,4cd83c61495521cce50246c680de7775,0
3633,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3634,component-dd6103b473273ecd,033b5e417dfecbb5a6dacb7768b4e50f,1
3635,component-166878a738f31004,64825b112fdf62868b262d6a118d9ff3,3
3636,component-6cc8a5742b57e886,6adaa43dc3c97c4b9b19b6d7b7788633,3
3637,component-40e36c5ed6fd57d4,75120f03a6e9a13e0f9a98684618ca13,0
3639,component-44a91994cce74ed2,7f079511a0dd0a6503eb3d8090ceb95b,0
364,component-c3e37dfbf3675291,69704ffe29e10b91b2334847b48f2e19,3
3640,component-240c85c27a34b464,8fd484d6e38a947525158418c3a3271d,0
3641,component-cdad299fa0391811,4cf916a427fb4f70f0f2d7297308285a,0
3643,component-592912dff2a1f74f,4b7502650f258fb3605a79c0d0736d90,1
3644,component-487e4a2ed2f8e9b2,76a99dd0d4e7a4e463a3580cbcdedc45,1
3645,component-62fe739825059f30,c75ebfc467708e37479bdf945c1a21d6,4
3646,component-283f3aceea5cb2cb,64e048d6eebf5467ec893b43ea3d96c8,2
3647,component-4cc072816fd7c3b8,be838a93179309be9091e57ba80137db,4
3648,component-e300509dda44eacd,b666259a9ecad9c35666f1c20d6ff016,0
3649,component-ae2f5ece6ee979a5,ec0cc2abe3052fcbf7beef3ce7d002ab,2
365,component-e95eb14d109171ec,21f3f81fbdf331fdc8eef7c975079d3c,2
3650,component-747e80721ad00db3,b54c99b125f75083765440a9aa38e91e,2
3651,component-91bedd5f86fc852f,fe9a35bb16e51a399f38093c351471cd,3
3653,component-f77a10661490143c,be0d53c5f772afa54eee5e2f33a717cb,3
3654,component-471f6696aa8dc9a8,4cd83c61495521cce50246c680de7775,0
3655,component-a2c2bc574f117170,9b515988930247d9c1672f6aef86a3cd,4
3656,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3657,component-7a1aa32766edc287,d8bee2acb2c21ccac0330b0bef7b721b,3
3658,component-19bc501fab39d151,22c2c89c2bab9f37328a70e25553b567,1
3659,component-70fd140a7871d7e0,40d45d5266f78d33deb714273d8178c0,1
366,component-347ff26ffaaa0d13,8b8f157835767f6c42a7a3f2a66d44c6,3
3660,component-4c765584f678fee2,2f75935a85adf049bf05a0a65b9d3201,1
3662,component-61761f9420088c4a,a7722b7f8213371b3249419c3a245362,0
3664,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3665,component-fb5fe33d6f8d24cb,e16fa97e33ba606da9723572e36e072a,0
3666,component-cee94ac31aa2c2f2,953a14f5d241b12dc3c0721c05d87026,1
3667,component-baf5a131b4753f2b,244e32c4effd21c4bbce38b4a59177bd,0
3668,component-83cbe01f5db4a29c,b8739c7574a9b2eb73667690d79c2c67,4
3669,component-349105a6e55846bb,bc32782fc94a6596584dc11181b14e1d,3
367,component-057c9ddd23740db0,44f2e5ed07d458560fe14bf392aaa678,3
3670,component-519ef307cf7b7e30,be38022e94f72c7fbf979c2147df2f69,4
3671,component-ac2151d8aa26b578,33e40acc0e7ffa90fcbd82140cafbdc1,0
3672,component-38bed887fe286a16,4b4d927b8db69b7c284b8abda631b0fd,4
3673,component-c0db1a8f10c8b6a2,73fbc92e4df1e2fa18942bbba326c17d,1
3676,component-e9627bf1367d542b,11324192e1d691e1fb531092c0d41498,4
3677,component-1f62acc0b8d0e8e3,c77d357b388385fd0150481f1703ace8,2
3679,component-744c6d31764ae527,21149172feef2cedb44d6ce23f050028,4
368,component-dc8995beef6d561c,cb4041933ed3941718e72ca24a63d60c,4
3681,component-c9857cd0953bd638,77efc6776f7a210ad01d8785ef96c20f,4
3683,component-02141810795aab0e,1c08be4dd2acea2154c6d98afab287ab,3
3684,component-7a1aa32766edc287,d8bee2acb2c21ccac0330b0bef7b721b,3
3685,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3686,component-ab6230d33548acf9,6d63c155ea9fb47807fbe70db367d531,1
3687,component-fb5fe33d6f8d24cb,e16fa97e33ba606da9723572e36e072a,0
3688,component-4cc072816fd7c3b8,be838a93179309be9091e57ba80137db,4
3689,component-cee94ac31aa2c2f2,953a14f5d241b12dc3c0721c05d87026,1
3690,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3691,component-486fcacacb5ac20e,904247cc71ac2a29ccd042fed317051c,3
3694,component-9e6b9fa6eb2743a0,8e8334b3b8232a6feb1cd72f5935cb2c,3
3695,component-cdad299fa0391811,4cf916a427fb4f70f0f2d7297308285a,0
3697,component-72abacb094771a0a,a1b0856e7b568c348d3641fec178f7f3,4
3698,component-770c3cbf77615a1d,e5fc029ea05ce6eff1d0feb3f41f802c,1
3699,component-747e80721ad00db3,b54c99b125f75083765440a9aa38e91e,2
37,component-2542a5a582383e06,62b7d439f290de1db0295d6a70262065,3
3700,component-7a00c776e0af1135,8a84e85e53383084bae1de0835dd4ae0,0
3701,component-21872bbd9f73229a,1f787f0e33f5e4f90bb0146214d09d89,0
3702,component-998c225a0b7bc4a5,95609609e5f88c4be142505806df6683,0
3703,component-8fbd1be8db88aa70,64dc70b1226147d6af171f9040393c1f,0
3704,component-f12c70c1cdb1ce6b,d51550ee0188773e09945240995e0a11,0
3705,component-1c8f3fed73367972,9db630844b3a38b2330fd4a010cbe3fd,2
3706,component-7af919df0d6f22df,1d1c3f3353981109bc0263dc8455e2bc,1
3707,component-92e83f839fb4f758,77530d0647551171bebad1eee2a6ad5a,0
3708,component-aaf68675c4bea560,c058b823df2d0ba594f6719ce1992542,3
3709,component-ace104f589733dc0,9543238c92e2ea0cd7b304e61800fb6d,4
371,component-2a1a0e9629c0f70b,7db9b98cefdbc843f04c6af91555c8ed,4
3710,component-ec995be98212e07c,990a6823e96f84580f55412ceba84030,0
3711,component-4507c528f7bcb76b,918798c6920d19e67c74c5cd63bb44f8,2
3712,component-840621f4c19b078d,256f9623142a836ab2375b1c292e4195,2
3713,component-21e40cf5f737ac89,35329ebc672688e893691f04f2fb2cde,3
3714,component-b32d8f5bfd086a5c,a36d0c9b13fd522fbfcd8ce8587fd144,1
3717,component-bca810d52efd658a,6c6e11b590bc30c0655d106008bc2cb0,0
3718,component-fb5fe33d6f8d24cb,e16fa97e33ba606da9723572e36e072a,0
3719,component-77c8baf597a8e0a2,1f34c66b37837e4ccc038f6245c0c133,4
372,component-d7c697e2a4f55291,ce688c41af9994a1b1e796e2991109d9,0
3720,component-e300509dda44eacd,b666259a9ecad9c35666f1c20d6ff016,0
3722,component-747e80721ad00db3,b54c99b125f75083765440a9aa38e91e,2
3724,component-0c68ea7495e3af75,a23d54e0725738a1105cdd7161e499b1,2
3725,component-96d57cfd0c9b9675,0fd4ac8303bf7f133df00bde32bf7eb6,3
3726,component-66c2d265640dfd6d,5256fa39a161999c15097bc72e35c63b,0
3727,component-0051c4a05b585d74,4d82215ac84dc6962609bce7dde2ab5e,2
3728,component-f0a45ad3061732ba,31a243dfd89737490e25545aa6240d74,3
3732,component-1db2269b74d1467a,59b7f95782b58651aff070de96a20167,3
3733,component-d6c29d5bb1162b7b,7069e66063226ff50087982c7607fa2e,0
3734,component-012441a9c3816343,db42613bac99c60e14c337e848846f7e,2
3735,component-348788a90a53a14b,c7644636064f41de40397e04e6e0b4be,0
3737,component-f021014960c5f61b,a8a9d64618129b6a9b783c312b42b049,4
374,component-88a5dbd42596fe22,d21853a98ab1f510c35880b76d670d35,4
3740,component-30e2fdaa7748f8af,c2155904a669447cac54421a82a8a5de,1
3741,component-66d0af18b66f5630,75fefb58781389d0e7b04fbcabe122c6,2
3742,component-4ad6f8b9de6e2af0,9c63d643a2337f34ef45e442786aea86,0
3743,component-c94b98f609241fd9,63e980c4ec3e1fd34c72fb9c410cd350,1
3744,component-b32d8f5bfd086a5c,a36d0c9b13fd522fbfcd8ce8587fd144,1
3745,component-342ec3b3bd5c5a51,2c0dcf6ab7c40921f0150f31ce6f5182,4
3746,component-2358a16af9f6bd7c,5c7ba4c1049e405c04774d0a8e06774c,2
3748,component-36af6a8145fe16fe,270f3d4ebec20fcc04550a4f3e47e82c,0
3749,component-40e36c5ed6fd57d4,75120f03a6e9a13e0f9a98684618ca13,0
375,component-7569b2da161b6acd,c280579001b6e82d8ab255837720776e,0
